HMTL_DATE,INDEX,TICKER,BUY TRADE,SELL TRADE,PREV. CLOSE,TREND
5/21/2019,SPX (NEUTRAL)  S&P 500,SPX,2801.0,2877,2840,NEUTRAL
5/22/2019,SPX (NEUTRAL)  S&P 500,SPX,2802.0,2896,2864,NEUTRAL
5/23/2019,SPX (NEUTRAL)  S&P 500,SPX,2802.0,2891,2856,NEUTRAL
5/24/2019,SPX (BEARISH)  S&P 500,SPX,2801.0,2871,2822,BEARISH
5/28/2019,SPX (BEARISH)  S&P 500,SPX,2803.0,2868,2826,BEARISH
5/29/2019,SPX (BEARISH)  S&P 500,SPX,2777.0,2862,2802,BEARISH
5/30/2019,SPX (BEARISH)  S&P 500,SPX,2774.0,2857,2783,BEARISH
5/31/2019,SPX (BEARISH)  S&P 500,SPX,2740.0,2851,2788,BEARISH
6/3/2019,SPX (BEARISH)  S&P 500,SPX,2733.0,2825,2752,BEARISH
6/4/2019,SPX (BEARISH)  S&P 500,SPX,2723.0,2823,2744,BEARISH
6/5/2019,SPX (BEARISH)  S&P 500,SPX,2729.0,2835,2803,BEARISH
6/6/2019,SPX (BEARISH)  S&P 500,SPX,2734.0,2837,2826,BEARISH
6/7/2019,SPX (BEARISH)  S&P 500,SPX,2731.0,2862,2843,BEARISH
6/10/2019,SPX (BEARISH)  S&P 500,SPX,2725.0,2885,2873,BEARISH
6/11/2019,SPX (NEUTRAL)  S&P 500,SPX,2715.0,2906,2886,NEUTRAL
6/12/2019,SPX (NEUTRAL)  S&P 500,SPX,2719.0,2924,2885,NEUTRAL
6/13/2019,SPX (NEUTRAL)  S&P 500,SPX,2725.0,2928,2879,NEUTRAL
6/14/2019,SPX (NEUTRAL)  S&P 500,SPX,2744.0,2942,2891,NEUTRAL
6/17/2019,SPX (NEUTRAL)  S&P 500,SPX,2793.0,2924,2886,NEUTRAL
6/18/2019,SPX (NEUTRAL)  S&P 500,SPX,2810.0,2919,2889,NEUTRAL
6/19/2019,SPX (NEUTRAL)  S&P 500,SPX,2835.0,2944,2917,NEUTRAL
6/20/2019,SPX (BULLISH)  S&P 500,SPX,2837.0,2945,2926,BULLISH
6/21/2019,SPX (BULLISH)  S&P 500,SPX,2840.0,2964,2954,BULLISH
6/24/2019,SPX (BULLISH)  S&P 500,SPX,2854.0,2965,2950,BULLISH
6/25/2019,SPX (BULLISH)  S&P 500,SPX,2858.0,2972,2945,BULLISH
6/26/2019,SPX (BULLISH)  S&P 500,SPX,2847.0,2970,2917,BULLISH
6/27/2019,SPX (BULLISH)  S&P 500,SPX,2875.0,2969,2913,BULLISH
6/28/2019,SPX (BULLISH)  S&P 500,SPX,2885.0,2966,2924,BULLISH
7/1/2019,SPX (BULLISH)  S&P 500,SPX,2892.0,2976,2941,BULLISH
7/2/2019,SPX (BULLISH)  S&P 500,SPX,2898.0,2973,2964,BULLISH
7/3/2019,SPX (BULLISH)  S&P 500,SPX,2903.0,2983,2973,BULLISH
7/5/2019,SPX (BULLISH)  S&P 500,SPX,2895.0,2999,2995,BULLISH
7/8/2019,SPX (BULLISH)  S&P 500,SPX,2893.0,3011,2990,BULLISH
7/9/2019,SPX (BULLISH)  S&P 500,SPX,2894.0,3015,2975,BULLISH
7/10/2019,SPX (BULLISH)  S&P 500,SPX,2906.0,3017,2979,BULLISH
7/11/2019,SPX (BULLISH)  S&P 500,SPX,2924.0,3018,2993,BULLISH
7/12/2019,SPX (BULLISH)  S&P 500,SPX,2934.0,3015,2999,BULLISH
7/15/2019,SPX (BULLISH)  S&P 500,SPX,2939.0,3019,3013,BULLISH
7/16/2019,SPX (BULLISH)  S&P 500,SPX,2945.0,3022,3014,BULLISH
7/17/2019,SPX (BULLISH)  S&P 500,SPX,2949.0,3022,3004,BULLISH
7/18/2019,SPX (BULLISH)  S&P 500,SPX,2951.0,3021,2984,BULLISH
7/19/2019,SPX (BULLISH)  S&P 500,SPX,2955.0,3023,2995,BULLISH
7/22/2019,SPX (BULLISH)  S&P 500,SPX,2956.0,3021,2976,BULLISH
7/23/2019,SPX (BULLISH)  S&P 500,SPX,2958.0,3021,2985,BULLISH
7/24/2019,SPX (BULLISH)  S&P 500,SPX,2962.0,3024,3005,BULLISH
7/25/2019,SPX (BULLISH)  S&P 500,SPX,2967.0,3030,3019,BULLISH
7/26/2019,SPX (BULLISH)  S&P 500,SPX,2968.0,3026,3003,BULLISH
7/29/2019,SPX (BULLISH)  S&P 500,SPX,2968.0,3033,3025,BULLISH
7/30/2019,SPX (BULLISH)  S&P 500,SPX,2967.0,3036,3020,BULLISH
7/31/2019,SPX (BULLISH)  S&P 500,SPX,2970.0,3038,3013,BULLISH
8/1/2019,SPX (BULLISH)  S&P 500,SPX,2965.0,3025,2980,BULLISH
8/2/2019,SPX (NEUTRAL)  S&P 500,SPX,2934.0,3001,2953,NEUTRAL
8/5/2019,SPX (BEARISH)  S&P 500,SPX,2874.0,2995,2932,BEARISH
8/6/2019,SPX (BEARISH)  S&P 500,SPX,2820.0,2964,2844,BEARISH
8/7/2019,SPX (BEARISH)  S&P 500,SPX,2829.0,2958,2882,BEARISH
8/8/2019,SPX (BEARISH)  S&P 500,SPX,2811.0,2948,2884,BEARISH
8/9/2019,SPX (BEARISH)  S&P 500,SPX,2820.0,2953,2938,BEARISH
8/12/2019,SPX (BEARISH)  S&P 500,SPX,2824.0,2949,2918,BEARISH
8/13/2019,SPX (BEARISH)  S&P 500,SPX,2822.0,2945,2882,BEARISH
8/14/2019,SPX (BEARISH)  S&P 500,SPX,2830.0,2944,2926,BEARISH
8/15/2019,SPX (BEARISH)  S&P 500,SPX,2815.0,2910,2840,BEARISH
8/16/2019,SPX (BEARISH)  S&P 500,SPX,2814.0,2909,2847,BEARISH
8/19/2019,SPX (BEARISH)  S&P 500,SPX,2826.0,2927,2888,BEARISH
8/20/2019,SPX (BEARISH)  S&P 500,SPX,2826.0,2936,2923,BEARISH
8/21/2019,SPX (BEARISH)  S&P 500,SPX,2829.0,2929,2900,BEARISH
8/22/2019,SPX (BEARISH)  S&P 500,SPX,2829.0,2955,2924,BEARISH
8/23/2019,SPX (BEARISH)  S&P 500,SPX,2830.0,2959,2922,BEARISH
8/26/2019,SPX (BEARISH)  S&P 500,SPX,2801.0,2907,2847,BEARISH
8/27/2019,SPX (BEARISH)  S&P 500,SPX,2818.0,2916,2878,BEARISH
8/28/2019,SPX (BEARISH)  S&P 500,SPX,2820.0,2906,2869,BEARISH
8/29/2019,SPX (BEARISH)  S&P 500,SPX,2832.0,2919,2887,BEARISH
8/30/2019,SPX (BEARISH)  S&P 500,SPX,2833.0,2952,2924,BEARISH
9/3/2019,SPX (BEARISH)  S&P 500,SPX,2833.0,2953,2926,BEARISH
9/4/2019,SPX (BEARISH)  S&P 500,SPX,2841.0,2953,2937,BEARISH
9/5/2019,SPX (BEARISH)  S&P 500,SPX,2839.0,2961,2937,BEARISH
9/6/2019,SPX (BEARISH)  S&P 500,SPX,2832.0,2990,2976,BEARISH
9/9/2019,SPX (BEARISH)  S&P 500,SPX,2845.0,2996,2978,BEARISH
9/10/2019,SPX (BEARISH)  S&P 500,SPX,2854.0,3008,2978,BEARISH
9/11/2019,SPX (BEARISH)  S&P 500,SPX,2875.0,3011,2979,BEARISH
9/12/2019,SPX (NEUTRAL)  S&P 500,SPX,2892.0,3019,3000,NEUTRAL
9/13/2019,SPX (BULLISH)  S&P 500,SPX,2899.0,3033,3009,BULLISH
9/16/2019,SPX (BULLISH)  S&P 500,SPX,2901.0,3036,3007,BULLISH
9/17/2019,SPX (BULLISH)  S&P 500,SPX,2922.0,3028,2997,BULLISH
9/18/2019,SPX (BULLISH)  S&P 500,SPX,2924.0,3021,3005,BULLISH
9/19/2019,SPX (BULLISH)  S&P 500,SPX,2951.0,3021,3006,BULLISH
9/20/2019,SPX (BULLISH)  S&P 500,SPX,2961.0,3023,3006,BULLISH
9/23/2019,SPX (BULLISH)  S&P 500,SPX,2963.0,3020,2992,BULLISH
9/24/2019,SPX (BULLISH)  S&P 500,SPX,2965.0,3016,2991,BULLISH
9/25/2019,SPX (NEUTRAL)  S&P 500,SPX,2955.0,3014,2966,NEUTRAL
9/26/2019,SPX (BULLISH)  S&P 500,SPX,2956.0,3021,2984,BULLISH
9/27/2019,SPX (NEUTRAL)  S&P 500,SPX,2957.0,3019,2977,NEUTRAL
9/30/2019,SPX (NEUTRAL)  S&P 500,SPX,2955.0,2998,2961,NEUTRAL
10/1/2019,SPX (NEUTRAL)  S&P 500,SPX,2953.0,3014,2976,NEUTRAL
10/2/2019,SPX (NEUTRAL)  S&P 500,SPX,2920.0,2978,2940,NEUTRAL
10/3/2019,SPX (BEARISH)  S&P 500,SPX,2870.0,2960,2887,BEARISH
10/4/2019,SPX (BEARISH)  S&P 500,SPX,2878.0,2954,2910,BEARISH
10/7/2019,SPX (BEARISH)  S&P 500,SPX,2878.0,2976,2952,BEARISH
10/8/2019,SPX (BEARISH)  S&P 500,SPX,2884.0,2980,2938,BEARISH
10/9/2019,SPX (BEARISH)  S&P 500,SPX,2863.0,2950,2893,BEARISH
10/10/2019,SPX (BEARISH)  S&P 500,SPX,2871.0,2948,2919,BEARISH
10/11/2019,SPX (BEARISH)  S&P 500,SPX,2870.0,2983,2938,BEARISH
10/14/2019,SPX (BEARISH)  S&P 500,SPX,2875.0,2981,2970,BEARISH
10/15/2019,SPX (NEUTRAL)  S&P 500,SPX,2872.0,2988,2966,NEUTRAL
10/16/2019,SPX (NEUTRAL)  S&P 500,SPX,2880.0,3006,2995,NEUTRAL
10/17/2019,SPX (BULLISH)  S&P 500,SPX,2884.0,3014,2989,BULLISH
10/18/2019,SPX (BULLISH)  S&P 500,SPX,2885.0,3025,2997,BULLISH
10/21/2019,SPX (BULLISH)  S&P 500,SPX,2890.0,3025,2986,BULLISH
10/22/2019,SPX (BULLISH)  S&P 500,SPX,2909.0,3030,3006,BULLISH
10/23/2019,SPX (BULLISH)  S&P 500,SPX,2932.0,3024,2995,BULLISH
10/24/2019,SPX (BULLISH)  S&P 500,SPX,2945.0,3017,3004,BULLISH
10/25/2019,SPX (BULLISH)  S&P 500,SPX,2948.0,3020,3010,BULLISH
10/28/2019,SPX (BULLISH)  S&P 500,SPX,2950.0,3030,3022,BULLISH
10/29/2019,SPX (BULLISH)  S&P 500,SPX,2970.0,3047,3039,BULLISH
10/30/2019,SPX (BULLISH)  S&P 500,SPX,2975.0,3047,3036,BULLISH
10/31/2019,SPX (BULLISH)  S&P 500,SPX,2976.0,3058,3046,BULLISH
11/1/2019,SPX (BULLISH)  S&P 500,SPX,2977.0,3057,3037,BULLISH
11/4/2019,SPX (BULLISH)  S&P 500,SPX,2987.0,3080,3066,BULLISH
11/5/2019,SPX (BULLISH)  S&P 500,SPX,3003.0,3088,3078,BULLISH
11/6/2019,SPX (BULLISH)  S&P 500,SPX,3003.0,3090,3074,BULLISH
11/7/2019,SPX (BULLISH)  S&P 500,SPX,3010.0,3093,3076,BULLISH
11/8/2019,SPX (BULLISH)  S&P 500,SPX,3020.0,3099,3085,BULLISH
11/11/2019,SPX (BULLISH)  S&P 500,SPX,3025.0,3106,3093,BULLISH
11/12/2019,SPX (BULLISH)  S&P 500,SPX,3028.0,3107,3087,BULLISH
11/13/2019,SPX (BULLISH)  S&P 500,SPX,3033.0,3109,3091,BULLISH
11/14/2019,SPX (BULLISH)  S&P 500,SPX,3039.0,3102,3094,BULLISH
11/15/2019,SPX (BULLISH)  S&P 500,SPX,3041.0,3108,3096,BULLISH
11/18/2019,SPX (BULLISH)  S&P 500,SPX,3060.0,3129,3120,BULLISH
11/19/2019,SPX (BULLISH)  S&P 500,SPX,3057.0,3132,3122,BULLISH
11/20/2019,SPX (BULLISH)  S&P 500,SPX,3059.0,3130,3120,BULLISH
11/21/2019,SPX (BULLISH)  S&P 500,SPX,3067.0,3130,3108,BULLISH
11/22/2019,SPX (BULLISH)  S&P 500,SPX,3069.0,3130,3103,BULLISH
11/25/2019,SPX (BULLISH)  S&P 500,SPX,3077.0,3130,3110,BULLISH
11/26/2019,SPX (BULLISH)  S&P 500,SPX,3086.0,3139,3133,BULLISH
11/27/2019,SPX (BULLISH)  S&P 500,SPX,3088.0,3148,3140,BULLISH
11/29/2019,SPX (BULLISH)  S&P 500,SPX,3091.0,3160,3153,BULLISH
12/2/2019,SPX (BULLISH)  S&P 500,SPX,3092.0,3160,3140,BULLISH
12/3/2019,SPX (BULLISH)  S&P 500,SPX,3088.0,3159,3113,BULLISH
12/4/2019,SPX (BULLISH)  S&P 500,SPX,3073.0,3140,3093,BULLISH
12/5/2019,SPX (BULLISH)  S&P 500,SPX,3082.0,3150,3112,BULLISH
12/6/2019,SPX (BULLISH)  S&P 500,SPX,3083.0,3159,3117,BULLISH
12/9/2019,SPX (BULLISH)  S&P 500,SPX,3091.0,3166,3145,BULLISH
12/10/2019,SPX (BULLISH)  S&P 500,SPX,3089.0,3165,3135,BULLISH
12/11/2019,SPX (BULLISH)  S&P 500,SPX,3088.0,3163,3132,BULLISH
12/12/2019,SPX (BULLISH)  S&P 500,SPX,3088.0,3160,3141,BULLISH
12/13/2019,SPX (BULLISH)  S&P 500,SPX,3087.0,3180,3168,BULLISH
12/16/2019,SPX (BULLISH)  S&P 500,SPX,3113.0,3184,3168,BULLISH
12/17/2019,SPX (BULLISH)  S&P 500,SPX,3119.0,3199,3191,BULLISH
12/18/2019,SPX (BULLISH)  S&P 500,SPX,3124.0,3206,3192,BULLISH
12/19/2019,SPX (BULLISH)  S&P 500,SPX,3126.0,3211,3191,BULLISH
12/20/2019,SPX (BULLISH)  S&P 500,SPX,3134.0,3222,3205,BULLISH
12/23/2019,SPX (BULLISH)  S&P 500,SPX,3141.0,3235,3221,BULLISH
12/24/2019,SPX (BULLISH)  S&P 500,SPX,3147.0,3240,3224,BULLISH
12/26/2019,SPX (BULLISH)  S&P 500,SPX,3158.0,3241,3223,BULLISH
12/27/2019,SPX (BULLISH)  S&P 500,SPX,3165.0,3249,3239,BULLISH
12/30/2019,SPX (BULLISH)  S&P 500,SPX,3175.0,3253,3240,BULLISH
12/31/2019,SPX (BULLISH)  S&P 500,SPX,3181.0,3252,3221,BULLISH
1/2/2020,SPX (BULLISH)  S&P 500,SPX,3173.0,3255,3230,BULLISH
1/3/2020,SPX (BULLISH)  S&P 500,SPX,3199.0,3267,3257,BULLISH
1/6/2020,SPX (BULLISH)  S&P 500,SPX,3183.0,3254,3234,BULLISH
1/7/2020,SPX (BULLISH)  S&P 500,SPX,3202.0,3260,3246,BULLISH
1/8/2020,SPX (BULLISH)  S&P 500,SPX,3190.0,3257,3237,BULLISH
1/9/2020,SPX (BULLISH)  S&P 500,SPX,3209.0,3265,3253,BULLISH
1/10/2020,SPX (BULLISH)  S&P 500,SPX,3211.0,3285,3274,BULLISH
1/13/2020,SPX (BULLISH)  S&P 500,SPX,3206.0,3281,3265,BULLISH
1/14/2020,SPX (BULLISH)  S&P 500,SPX,3218.0,3295,3288,BULLISH
1/15/2020,SPX (BULLISH)  S&P 500,SPX,3224.0,3298,3283,BULLISH
1/16/2020,SPX (BULLISH)  S&P 500,SPX,3222.0,3305,3289,BULLISH
1/17/2020,SPX (BULLISH)  S&P 500,SPX,3228.0,3327,3316,BULLISH
1/21/2020,SPX (BULLISH)  S&P 500,SPX,3245.0,3346,3329,BULLISH
1/22/2020,SPX (BULLISH)  S&P 500,SPX,3243.0,3342,3320,BULLISH
1/23/2020,SPX (BULLISH)  S&P 500,SPX,3255.0,3344,3321,BULLISH
1/24/2020,SPX (BULLISH)  S&P 500,SPX,3261.0,3350,3325,BULLISH
1/27/2020,SPX (BULLISH)  S&P 500,SPX,3243.0,3343,3295,BULLISH
1/28/2020,SPX (BULLISH)  S&P 500,SPX,3223.0,3303,3243,BULLISH
1/29/2020,SPX (BULLISH)  S&P 500,SPX,3246.0,3305,3276,BULLISH
1/30/2020,SPX (BULLISH)  S&P 500,SPX,3241.0,3302,3273,BULLISH
1/31/2020,SPX (BULLISH)  S&P 500,SPX,3240.0,3320,3283,BULLISH
2/3/2020,SPX (BULLISH)  S&P 500,SPX,3208.0,3295,3225,BULLISH
2/4/2020,SPX (BULLISH)  S&P 500,SPX,3202.0,3289,3248,BULLISH
2/5/2020,SPX (BULLISH)  S&P 500,SPX,3215.0,3335,3297,BULLISH
2/6/2020,SPX (BULLISH)  S&P 500,SPX,3215.0,3347,3334,BULLISH
2/7/2020,SPX (BULLISH)  S&P 500,SPX,3216.0,3358,3345,BULLISH
2/10/2020,SPX (BULLISH)  S&P 500,SPX,3215.0,3365,3327,BULLISH
2/11/2020,SPX (BULLISH)  S&P 500,SPX,3280.0,3385,3352,BULLISH
2/12/2020,SPX (BULLISH)  S&P 500,SPX,3285.0,3399,3357,BULLISH
