date,XLY,XLF,XLV,XLK,XLP,XLI,XLB,XLE,XLU,XLRE,XLC,SPY
2025-07-03,109.75227355957031,52.377174377441406,133.17398071289062,127.80924987792969,79.9622802734375,147.51881408691406,44.867671966552734,42.20006561279297,39.80983352661133,40.406864166259766,106.6981430053711,618.487060546875
2025-07-07,108.35810089111328,51.87496566772461,132.0535430908203,126.79458618164062,79.89417266845703,147.0054473876953,44.435543060302734,41.79275894165039,39.89253616333008,40.09752655029297,105.67105865478516,613.8779907226562
2025-07-08,107.99095916748047,51.41214370727539,132.653076171875,127.47601318359375,79.15467071533203,146.96595764160156,44.79892349243164,42.91770553588867,39.46933364868164,40.03952407836914,105.45378112792969,613.5418090820312
2025-07-09,108.63098907470703,51.599246978759766,133.1641387939453,128.24200439453125,78.63898468017578,147.99270629882812,45.06900405883789,42.699501037597656,39.83902359008789,40.020198822021484,105.73030853271484,617.2210083007812
2025-07-10,109.83164978027344,51.904510498046875,133.97991943359375,127.81922149658203,78.92115783691406,148.82203674316406,45.30961608886719,43.024383544921875,40.16493606567383,40.22319030761719,105.37477111816406,618.961669921875
2025-07-11,109.8614273071289,51.3629150390625,132.86932373046875,127.25716400146484,78.6292495727539,148.28890991210938,44.94132995605469,43.21833419799805,40.10655975341797,40.18452453613281,104.69334411621094,616.785888671875
2025-07-14,110.26826477050781,51.746952056884766,132.71205139160156,127.15270233154297,78.69735717773438,149.08859252929688,44.69089126586914,42.743141174316406,40.26708221435547,40.455196380615234,105.7204360961914,617.9627685546875
2025-07-15,108.69052124023438,50.8607063293457,130.32376098632812,128.28176879882812,77.90921783447266,147.97299194335938,43.77261734008789,42.1273307800293,39.8828010559082,39.93319320678711,104.67359161376953,615.3220825195312
2025-07-16,108.88898468017578,51.215206146240234,131.94544982910156,128.6796875,78.1816635131836,148.49623107910156,43.89046859741211,41.76366424560547,39.902259826660156,40.36819839477539,104.98961639404297,617.3792114257812
2025-07-17,109.26109313964844,51.70756530761719,130.4416961669922,129.8485565185547,78.92115783691406,149.86854553222656,44.19983673095703,42.02065658569336,40.067649841308594,40.329532623291016,105.35503387451172,621.1574096679688
2025-07-18,110.22856903076172,51.73710250854492,129.57679748535156,129.76400756835938,78.70709228515625,149.53286743164062,44.302955627441406,41.68123245239258,40.738929748535156,40.44552993774414,104.8711166381836,620.7024536132812
2025-07-21,110.74951934814453,51.58939743041992,128.8396759033203,129.93310546875,78.69735717773438,148.74305725097656,44.528846740722656,41.24967956542969,40.87026596069336,40.60019302368164,106.27347564697266,621.87939453125
2025-07-22,111.87081909179688,51.87496566772461,131.23779296875,128.72943115234375,79.41738891601562,149.0984649658203,45.14266586303711,41.443634033203125,41.371299743652344,41.30586242675781,106.5203628540039,621.9683837890625
2025-07-23,112.40168762207031,52.288543701171875,133.93077087402344,129.465576171875,79.44657897949219,151.7739715576172,45.294891357421875,42.09339141845703,41.05997848510742,41.42186737060547,107.10304260253906,627.259765625
2025-07-24,110.54114532470703,52.25900650024414,133.4295196533203,130.01272583007812,79.1644058227539,151.5172882080078,44.82838439941406,42.39402389526367,41.006465911865234,41.363868713378906,107.28080749511719,627.4674682617188
2025-07-25,111.56816101074219,52.623348236083984,134.13714599609375,130.31112670898438,79.30062866210938,153.0179443359375,45.358726501464844,42.234004974365234,41.11347961425781,41.363868713378906,106.28335571289062,630.1181030273438
2025-07-28,112.21810913085938,52.25900650024414,132.9675750732422,131.3506622314453,78.48330688476562,152.54405212402344,44.700714111328125,42.71405029296875,40.67569351196289,40.64853286743164,105.71055603027344,629.9598999023438
2025-07-29,111.44412994384766,51.993133544921875,132.12234497070312,131.3556671142578,78.9990005493164,150.80645751953125,44.528846740722656,43.13105773925781,41.142669677734375,41.325199127197266,104.8019790649414,628.2982788085938
2025-07-30,110.7396011352539,51.89466094970703,131.886474609375,131.6491241455078,78.29842376708984,150.0659942626953,43.63021469116211,42.5152473449707,41.44912338256836,40.74519729614258,105.12788391113281,627.507080078125
2025-07-31,109.8614273071289,51.5697021484375,128.19100952148438,130.68417358398438,77.62704467773438,150.07586669921875,43.080238342285156,42.28734588623047,41.67288589477539,40.02985763549805,106.07595825195312,625.1531372070312
2025-08-01,107.2120132446289,50.614532470703125,128.87899780273438,127.86396026611328,77.99679565429688,147.83474731445312,42.58427047729492,41.5018196105957,41.736122131347656,39.91386413574219,104.8019790649414,614.9065551757812
2025-08-04,108.47222137451172,51.116729736328125,130.72671508789062,130.46035766601562,78.37626647949219,149.1971893310547,43.148983001708984,41.40969467163086,42.47549819946289,40.252193450927734,106.816650390625,624.2531127929688
2025-08-05,108.61113739013672,50.909942626953125,130.22549438476562,129.38099670410156,78.29842376708984,148.89114379882812,43.453433990478516,41.46303176879883,42.02311706542969,40.38752746582031,105.98707580566406,621.088134765625
2025-08-06,110.86859893798828,51.156124114990234,128.26963806152344,130.83834838867188,79.41738891601562,149.00961303710938,42.98202133178711,41.07996368408203,41.6485595703125,40.0491943359375,106.3919906616211,625.845458984375
